parent,id,parent_level,name,rank
decapoda,877400,order,lyreididae,family
decapoda,106771,order,raninidae,family
decapoda,240916,order,aethridae,family
decapoda,439019,order,belliidae,family
decapoda,106746,order,bythograeidae,family
decapoda,106747,order,calappidae,family
decapoda,106759,order,matutidae,family
decapoda,106748,order,atelecyclidae,family
decapoda,106749,order,cancridae,family
decapoda,196162,order,carpiliidae,family
decapoda,254358,order,cheiragonidae,family
decapoda,106750,order,corystidae,family
decapoda,439026,order,dacryopilumnidae,family
decapoda,439027,order,dairidae,family
decapoda,106754,order,dorippidae,family
decapoda,439028,order,ethusidae,family
decapoda,439030,order,dairoididae,family
decapoda,106764,order,eriphiidae,family
decapoda,439031,order,hypothalassiidae,family
decapoda,196163,order,menippidae,family
decapoda,439032,order,oziidae,family
decapoda,439033,order,platyxanthidae,family
decapoda,439037,order,acidopsidae,family
decapoda,410820,order,chasmocarcinidae,family
decapoda,439041,order,conleyidae,family
decapoda,106756,order,euryplacidae,family
decapoda,106757,order,goneplacidae,family
decapoda,877424,order,litocheiridae,family
decapoda,439044,order,mathildellidae,family
decapoda,439045,order,progeryonidae,family
decapoda,439046,order,scalopidiidae,family
decapoda,557510,order,sotoplacidae,family
decapoda,439047,order,vultocinidae,family
decapoda,240943,order,hexapodidae,family
decapoda,196155,order,hymenosomatidae,family
decapoda,439049,order,iphiculidae,family
decapoda,106758,order,leucosiidae,family
decapoda,196143,order,epialtidae,family
decapoda,148427,order,inachidae,family
decapoda,158408,order,inachoididae,family
decapoda,106760,order,majidae,family
decapoda,439056,order,mithracidae,family
decapoda,368557,order,oregoniidae,family
decapoda,439059,order,orithyiidae,family
decapoda,439061,order,crossotonotidae,family
decapoda,106774,order,palicidae,family
decapoda,106761,order,parthenopidae,family
decapoda,439065,order,galenidae,family
decapoda,106766,order,pilumnidae,family
decapoda,439075,order,tanaochelidae,family
decapoda,877507,order,brusiniidae,family
decapoda,557511,order,carcinidae,family
decapoda,106762,order,geryonidae,family
decapoda,877516,order,ovalipidae,family
decapoda,557512,order,polybiidae,family
decapoda,106763,order,portunidae,family
decapoda,106752,order,thiidae,family
decapoda,877536,order,christmaplacidae,family
decapoda,106767,order,pilumnoididae,family
decapoda,439094,order,planopilumnidae,family
decapoda,439095,order,pseudoziidae,family
decapoda,246446,order,retroplumidae,family
decapoda,439103,order,domeciidae,family
decapoda,439104,order,tetraliidae,family
decapoda,106768,order,trapeziidae,family
decapoda,550539,order,trichopeltariidae,family
decapoda,877553,order,linnaeoxanthidae,family
decapoda,106765,order,panopeidae,family
decapoda,414876,order,pseudorhombilidae,family
decapoda,106769,order,xanthidae,family
decapoda,106753,order,cryptochiridae,family
decapoda,196152,order,gecarcinidae,family
decapoda,414818,order,glyptograpsidae,family
decapoda,106772,order,grapsidae,family
decapoda,1329340,order,leptograpsodidae,family
decapoda,557521,order,percnidae,family
decapoda,240969,order,plagusiidae,family
decapoda,158047,order,sesarmidae,family
decapoda,439140,order,varunidae,family
decapoda,439147,order,xenograpsidae,family
decapoda,240961,order,camptandriidae,family
decapoda,439148,order,dotillidae,family
decapoda,439150,order,heloeciidae,family
decapoda,439151,order,macrophthalmidae,family
decapoda,439156,order,mictyridae,family
decapoda,106773,order,ocypodidae,family
decapoda,439160,order,xenophthalmidae,family
decapoda,557529,order,aphanodactylidae,family
decapoda,106775,order,pinnotheridae,family
delosinida,414780,order,caucasinidae,family
delosinida,526305,order,delosinidae,family
delosinida,720946,order,tremachoridae,family
demospongiae incertae sedis,NA,order,NA,NA
dendroceratida,131623,order,darwinellidae,family
dendroceratida,164886,order,dictyodendrillidae,family
dendrochirotida,123187,order,cucumariidae,family
dendrochirotida,731920,order,cucumellidae,family
dendrochirotida,528750,order,dendrochirotida incertae sedis,family
dendrochirotida,411314,order,heterothyonidae,family
dendrochirotida,1328830,order,monilipsolidae,family
dendrochirotida,174068,order,paracucumidae,family
dendrochirotida,123188,order,phyllophoridae,family
dendrochirotida,241386,order,placothuriidae,family
dendrochirotida,123189,order,psolidae,family
dendrochirotida,196180,order,rhopalodinidae,family
dendrochirotida,196182,order,sclerodactylidae,family
dendrochirotida,196181,order,vaneyellidae,family
dendrochirotida,123186,order,ypsilothuriidae,family
dendrogastrida,103950,order,ascothoracidae,family
dendrogastrida,173728,order,ctenosculidae,family
dendrogastrida,103951,order,dendrogastridae,family
dentaliida,343636,order,anulidentaliidae,family
dentaliida,343637,order,calliodentaliidae,family
dentaliida,202,order,dentaliidae,family
dentaliida,23042,order,fustiariidae,family
dentaliida,23043,order,gadilinidae,family
dentaliida,343638,order,laevidentaliidae,family
dentaliida,343639,order,omniglyptidae,family
dentaliida,343640,order,rhabdidae,family
dermaptera,118099,order,carcinophoridae,family
desmacellida,131645,order,desmacellidae,family
desmarestiales,143704,order,arthrocladiaceae,family
desmarestiales,143705,order,desmarestiaceae,family
desmidiales,162724,order,desmidiaceae,family
desmidiales,1307156,order,gonatozygaceae,family
desmodorida,2167,order,desmodoridae,family
desmodorida,2168,order,draconematidae,family
desmodorida,2169,order,epsilonematidae,family
desmodorida,2170,order,aponchiidae,family
desmodorida,2171,order,microlaimidae,family
desmodorida,2172,order,monoposthiidae,family
desmoscolecida,834683,order,cyartonematidae,family
desmoscolecida,2173,order,desmoscolecidae,family
desmoscolecida,2174,order,meyliidae,family
desmothoracida,NA,order,NA,NA
developayellales,590489,order,developayellales incertae sedis,family
diadematoida,123163,order,diadematidae,family
diadematoida,1338508,order,lissodiadematidae,family
diclybothriidea,119240,order,diclybothriidae,family
diclybothriidea,119244,order,hexabothriidae,family
dicranales,382469,order,dicranaceae,family
dictyoceratida,131624,order,dysideidae,family
dictyoceratida,131625,order,irciniidae,family
dictyoceratida,131626,order,spongiidae,family
dictyoceratida,131627,order,thorectidae,family
dictyoceratida,169706,order,verticillitidae,family
dictyochales,157257,order,dictyochaceae,family
dictyochophyceae incertae sedis,NA,order,NA,NA
dictyoneidales,414800,order,dictyoneidaceae,family
dictyosiphonales,143707,order,buffhamiaceae,family
dictyosiphonales,143708,order,coilodesmaceae,family
dictyosiphonales,143709,order,delamareaceae,family
dictyosiphonales,143710,order,dictyosiphonaceae,family
dictyosiphonales,143711,order,giraudiaceae,family
dictyosiphonales,143712,order,myriotrichiaceae,family
dictyosiphonales,143713,order,pogotrichiaceae,family
dictyosiphonales,143714,order,punctariaceae,family
dictyosiphonales,143715,order,striariaceae,family
dictyotales,143716,order,dictyotaceae,family
dictyotales,368758,order,scoresbyellaceae,family
didelphimorphia,NA,order,NA,NA
dinamoebida,599634,order,dinamoebaceae,family
dinophysiales,109405,order,amphisoleniaceae,family
dinophysiales,231771,order,citharistaceae,family
dinophysiales,231772,order,dinophysaceae,family
dinophysiales,231781,order,oxyphysaceae,family
diphyllidea,104932,order,echinobothriidae,family
diphyllobothriidea,104937,order,diphyllobothriidae,family
diplostomida,108461,order,brachylaimidae,family
diplostomida,108464,order,leucochloridiidae,family
diplostomida,468890,order,ovariopteridae,family
diplostomida,108457,order,brauninidae,family
diplostomida,108458,order,cyathocotylidae,family
diplostomida,108459,order,diplostomidae,family
diplostomida,468900,order,proterodiplostomidae,family
diplostomida,108460,order,strigeidae,family
diplostomida,414763,order,aporocotylidae,family
diplostomida,468902,order,clinostomidae,family
diplostomida,468903,order,liolopidae,family
diplostomida,108478,order,schistosomatidae,family
diplostomida,108479,order,spirorchiidae,family
diplostraca,106262,order,bosminidae,family
diplostraca,148356,order,chydoridae,family
diplostraca,148360,order,daphniidae,family
diplostraca,412853,order,ilyocryptidae,family
diplostraca,148345,order,moinidae,family
diplostraca,160271,order,holopediidae,family
diplostraca,412857,order,pseudopenilidae,family
diplostraca,106263,order,sididae,family
diplostraca,247921,order,leptodoridae,family
diplostraca,234023,order,cercopagididae,family
diplostraca,106264,order,podonidae,family
diplostraca,196266,order,polyphemidae,family
diptera,150940,order,ceratopogonidae,family
diptera,118100,order,chironomidae,family
diptera,150945,order,culicidae,family
diptera,150932,order,limoniidae,family
diptera,886233,order,trichoceridae,family
diptera,150931,order,asilidae,family
diptera,380397,order,therevidae,family
diptera,150930,order,dolichopodidae,family
diptera,150933,order,empididae,family
diptera,712100,order,hybotidae,family
diptera,493907,order,tabanidae,family
diptera,150939,order,lonchopteridae,family
diptera,150965,order,phoridae,family
diptera,150950,order,syrphidae,family
diptera,380388,order,australimyzidae,family
diptera,150957,order,canacidae,family
diptera,150972,order,chloropidae,family
diptera,118101,order,ephydridae,family
diptera,829239,order,anthomyzidae,family
diptera,1306086,order,opomyzidae,family
diptera,150978,order,coelopidae,family
diptera,150962,order,helcomyzidae,family
diptera,870828,order,sciomyzidae,family
diptera,150974,order,sepsidae,family
diptera,150967,order,heleomyzidae,family
diptera,150947,order,sphaeroceridae,family
diptera,494314,order,ulidiidae,family
diptera,150952,order,anthomyiidae,family
diptera,150956,order,scathophagidae,family
diptera,150942,order,calliphoridae,family
discosporangiales,143781,order,choristocarpaceae,family
dithecoidea,NA,order,NA,NA
dixoniellales,493885,order,dixoniellaceae,family
dolichomastigales,493886,order,dolichomastigaceae,family
doliolida,137215,order,doliolidae,family
doliolida,255184,order,doliopsoididae,family
doliolida,720106,order,doliolunidae,family
doliolida,255183,order,doliopsidae,family
doliolida,255185,order,paradoliopsidae,family
dorylaimida,834526,order,thorniidae,family
dorylaimida,834518,order,belondiridae,family
dorylaimida,834516,order,aporcelaimidae,family
dorylaimida,153383,order,dorylaimidae,family
dorylaimida,834527,order,tylencholaimellidae,family
dunaliellales,599637,order,asteromonadaceae,family
dunaliellales,599638,order,raciborskiellaceae,family
dysteriida,178677,order,dysteriidae,family
dysteriida,391629,order,hartmannulidae,family
dysteriida,387396,order,kyaroikeidae,family
dysteriida,425465,order,plesiotrichopidae,family
earlandiida,1054978,order,baituganellidae,family
earlandiida,720900,order,caligellidae,family
earlandiida,1052725,order,insolentithecidae,family
earlandiida,1054979,order,tournayellinidae,family
earlandiida,720897,order,earlandiidae,family
earlandiida,1054907,order,eonodosariidae,family
ebriida,NA,order,NA,NA
echiniscoidea,342531,order,carphaniidae,family
echiniscoidea,136624,order,echiniscoididae,family
echiniscoidea,342529,order,oreellidae,family
echinolampadoida,196284,order,echinolampadidae,family
echinoneoida,196234,order,echinoneidae,family
echinoneoida,510662,order,conulidae,family
echinoneoida,510714,order,galeritidae,family
echinoneoida,510787,order,neoglobatoridae,family
echinorhagata,101070,order,echinoderidae,family
echinorhynchida,20287,order,arhythmacanthidae,family
echinorhynchida,20373,order,cavisomatidae,family
echinorhynchida,448565,order,diplosentidae,family
echinorhynchida,20294,order,echinorhynchidae,family
echinorhynchida,20317,order,heteracanthocephalidae,family
echinorhynchida,20360,order,illiosentidae,family
echinorhynchida,872648,order,isthmosacanthidae,family
echinorhynchida,20395,order,pomphorhynchidae,family
echinorhynchida,20351,order,rhadinorhynchidae,family
echinorhynchida,1449447,order,spinulacorpidae,family
echinorhynchida,448602,order,transvenidae,family
echinothurioida,160734,order,echinothuriidae,family
echinothurioida,510777,order,kamptosomatidae,family
echinothurioida,196184,order,phormosomatidae,family
echiuroidea,110347,order,bonelliidae,family
echiuroidea,366284,order,ikedidae,family
echiuroidea,110349,order,echiuridae,family
echiuroidea,110348,order,thalassematidae,family
echiuroidea,255181,order,urechidae,family
ectocarpales,147106,order,acinetosporaceae,family
ectocarpales,325411,order,adenocystaceae,family
ectocarpales,143680,order,chordariaceae,family
ectocarpales,196188,order,chordariopsidaceae,family
ectocarpales,143717,order,ectocarpaceae,family
ectocarpales,368759,order,mesosporaceae,family
ectocarpales,143683,order,myrionemataceae,family
ectocarpales,599642,order,petrospongiaceae,family
ectocarpales,143719,order,pilayellaceae,family
ectocarpales,368760,order,pylaiellaceae,family
ectocarpales,143777,order,scytosiphonaceae,family
ectocarpales,143720,order,sorocarpaceae,family
elasipodida,1328166,order,elasipodida incertae sedis,family
elasipodida,123191,order,elpidiidae,family
elasipodida,123192,order,laetmogonidae,family
elasipodida,1328171,order,palaeolaetmogonidae,family
elasipodida,123193,order,pelagothuriidae,family
elasipodida,123194,order,psychropotidae,family
ellobiida,198,order,ellobiidae,family
ellobiida,1771,order,otinidae,family
ellobiida,23132,order,trimusculidae,family
ellobiopsida,562626,order,ellobiopsidae,family
elopiformes,153689,order,elopidae,family
elopiformes,125467,order,megalopidae,family
enantiopoda,845999,order,tesnusocarididae,family
enchytraeida,2038,order,enchytraeidae,family
enchytraeida,475487,order,randiellidae,family
encrinida,484685,order,encrinidae,family
endogenida,NA,order,NA,NA
endothyrida,720912,order,bradyinidae,family
endothyrida,1055908,order,endothyranopsidae,family
endothyrida,1055910,order,eoendothyranopsidae,family
endothyrida,1055911,order,janischewskinidae,family
endothyrida,1056297,order,endotebidae,family
endothyrida,1056299,order,spireitlinidae,family
endothyrida,720911,order,endothyridae,family
endothyrida,720908,order,biseriamminidae,family
endothyrida,1052754,order,globivalvulinidae,family
endothyrida,1056374,order,koktjubinidae,family
endothyrida,1054911,order,chernyshinellidae,family
endothyrida,1054909,order,lituotubellidae,family
endothyrida,720910,order,palaeospiroplectamminidae,family
endothyrida,720899,order,pseudolituotubidae,family
