stressor,mean_imp,mean_imp_npp,iucn_sid,species
non-climate,0.060994701182238736,0.02213939281705222,6229,NA
climate,0.06721714797113186,0.0035540612845123857,63100,NA
non-climate,0.093201745740126,0.005333709748457073,63100,NA
climate,0.03796090323501983,0.027443633279311756,63101,NA
non-climate,0.041529525425122414,0.018967260327028893,63101,NA
climate,0.09687386168178604,0.05435104118463674,63102,NA
non-climate,0.060320127823422075,0.01966843093256965,63102,NA
climate,0.07391313021646197,0.020632538120765032,63106,NA
non-climate,0.06450076677749882,0.01307296697331304,63106,NA
climate,0.19242881552385813,0.18886099930122674,63108,NA
non-climate,0.03647843369418133,0.023855302635373457,63108,NA
climate,0.0702786474668974,0.058527279328832095,63109,NA
non-climate,0.048416646323563496,0.03574524666656367,63109,NA
climate,0.12135942438466998,0.089183205972199045,63110,NA
non-climate,0.05663694680687927,0.028583991173608762,63110,NA
climate,0.2238493323824654,0.16090381293604528,63111,NA
non-climate,0.05131797130873169,0.02010377248300925,63111,NA
climate,0.011707958579881656,0.001208343195266272,63112,NA
non-climate,0.10193988165680473,0.010729142011834319,63112,NA
climate,0.08222786983580117,0.05030233232345802,63113,NA
non-climate,0.062251016882776775,0.02223053587459927,63113,NA
climate,0.019957872340425533,0.0011025531914893617,63115,NA
non-climate,2.4361702127659573e-4,1.425531914893617e-5,63115,NA
climate,0.026365808268312446,0.016276769510758286,63116,NA
non-climate,0.02605428727153561,0.011936963037561381,63116,NA
climate,0.087219211381429,0.05260060124543697,63117,NA
non-climate,0.05499090539163405,0.017484333570209166,63117,NA
climate,0.09775240402863351,0.018571494588758987,63119,NA
non-climate,0.0409054136279223,0.01661110896984903,63119,NA
climate,0.10072754239565697,0.008485213254857696,63120,NA
non-climate,0.16675216009567578,0.014102129861055121,63120,NA
climate,0.11701258537117866,0.07614568605943013,63121,NA
non-climate,0.04516645156973806,0.019487063372309016,63121,NA
climate,0.09968538687534875,0.05889761198846332,63122,NA
non-climate,0.04933319102971792,0.015196631101967825,63122,NA
climate,0.029543339638462587,0.008669214718901736,63124,NA
non-climate,0.006021937949727969,0.004821337337415417,63124,NA
climate,0.6229974441433662,0.05815324717863205,63125,NA
non-climate,0.036428614676076186,0.008124006193609862,63125,NA
climate,0.013540624548150422,0.0014106267037223977,63126,NA
non-climate,0.0250140449263779,0.0011235222578330204,63126,NA
climate,0.01285354155113834,0.0018848379777618117,63127,NA
non-climate,0.026528660541665687,0.0057855252450484985,63127,NA
climate,0.041259437259699404,0.061758781894442505,63128,NA
non-climate,0.0691300244669696,0.14359826109751833,63128,NA
climate,0.02055674125985506,0.033720570199888514,63129,NA
non-climate,0.10375546707016006,0.17934527355260016,63129,NA
climate,0.027758975273418925,0.04151830718021873,63130,NA
non-climate,0.03652200725154541,0.07155084997622445,63130,NA
climate,0.061992417075706845,0.05468555515264796,63131,NA
non-climate,0.11803128799898421,0.1114425549730554,63131,NA
climate,0.00843,6.575e-4,63133,NA
non-climate,0.14496791666666667,0.005347916666666667,63133,NA
climate,0.07770993677308563,0.185459526969011,63135,NA
non-climate,0.157103504800562,0.3670035126063539,63135,NA
climate,0.014123176611958688,0.0023662899472187155,63137,NA
non-climate,0.023670930745478606,0.0031650974248208933,63137,NA
climate,0.04845066684143265,0.05400750401415604,63140,NA
non-climate,0.05420812443337593,0.057806457602866165,63140,NA
climate,0.024023087299249304,0.012446228591076448,63141,NA
non-climate,0.07244656558866959,0.019363399234071505,63141,NA
climate,0.04205950765175656,0.0387569202663362,63142,NA
non-climate,0.049053974143357326,0.03228641346040364,63142,NA
climate,0.0977545652020073,0.04050571361760914,63143,NA
non-climate,0.05317474224107959,0.014656038373849661,63143,NA
climate,0.1136656712135716,0.050494298399546,63144,NA
non-climate,0.08198915256867499,0.026554481208040975,63144,NA
climate,0.5430190787576883,0.2265346336814454,63145,NA
non-climate,0.10005276741094311,0.03672707906201948,63145,NA
climate,0.14716918526445588,0.017940856197818093,63146,NA
non-climate,0.12533929678296254,0.0371790606212601,63146,NA
climate,0.43424257304798203,0.2392729160558976,63148,NA
non-climate,0.04358065816476107,0.02542941952506596,63148,NA
climate,0.6175531589482918,0.035990126177998696,63149,NA
non-climate,0.1488208767234205,0.008515103124086277,63149,NA
climate,0.02985576482833155,0.033868035036441944,63153,NA
non-climate,0.06284302811540038,0.06988866040578598,63153,NA
climate,0.10033925627404286,0.22426030408499728,63154,NA
non-climate,0.15446656896867558,0.3285786774134457,63154,NA
climate,0.060808396124865445,0.10401291711517761,63156,NA
non-climate,0.3782637244348762,0.6156200215285252,63156,NA
climate,0.0239430329052401,0.04197927280454647,63157,NA
non-climate,0.09985755229475772,0.14556402055283418,63157,NA
climate,0.09223448798988622,0.17281402444163504,63158,NA
non-climate,0.10507322376738307,0.21525233881163086,63158,NA
climate,0.009554687499999999,2.83125e-4,63159,NA
non-climate,0.055775625,0.0013575,63159,NA
climate,0.009523350630096367,0.004035952557449963,63160,NA
non-climate,0.3296842105263158,0.1156716085989622,63160,NA
climate,0.008101681005207154,0.0011185287902799788,63161,NA
non-climate,0.06681304241189345,0.005526347068145801,63161,NA
climate,0.006779166666666667,0.002408333333333333,63162,NA
non-climate,0.4514125,0.12795833333333334,63162,NA
climate,0.25313078840722586,0.1927679020925337,63165,NA
non-climate,0.07041353500418183,0.05075137273281912,63165,NA
climate,0.06933563494446113,0.16366256379465624,63166,NA
non-climate,0.38212668868207744,0.9249045331732213,63166,NA
climate,0.1516940418679549,0.2718058160462253,63167,NA
non-climate,0.18079132329260206,0.3241072274320356,63167,NA
climate,0.16632535734097037,0.13638571449317127,6335,NA
non-climate,0.021521386709205236,0.025129240096249648,6335,NA
climate,0.1531627631523701,0.1220504560151682,63571,NA
non-climate,0.05864453761123259,0.044778206779294547,63571,NA
climate,0.17956313387423936,0.2424264705882353,63852,NA
non-climate,0.20509432048681542,0.28807555780933064,63852,NA
climate,0.154031076807997,0.0036741185270817043,64397,NA
non-climate,0.07494049845295978,0.0010005440141443677,64397,NA
climate,0.28788854308500295,0.018205018478895156,64398,NA
non-climate,0.10505582571484147,0.007700447383777475,64398,NA
climate,0.2757409523809524,0.14818107142857143,64399,NA
non-climate,0.004720476190476191,0.0017333333333333335,64399,NA
climate,0.21688864694034365,0.1814379414745473,64400,NA
non-climate,0.053341463570292576,0.0513151072047625,64400,NA
climate,0.198035439522636,0.24949188756426777,64401,NA
non-climate,0.08404818674239106,0.11814155793792766,64401,NA
climate,0.18617594411088043,0.2029407721227765,64402,NA
non-climate,0.08981409572975703,0.07752965602379215,64402,NA
climate,0.7757294186046512,0.2533925581395349,64404,NA
non-climate,0.004830116279069768,0.002098953488372093,64404,NA
climate,0.9215368181818182,0.03216215909090909,64405,NA
non-climate,0.016320681818181818,5.660227272727273e-4,64405,NA
climate,0.210522231630445,0.049068510678332865,64406,NA
non-climate,0.055980788409069525,0.011530604948725185,64406,NA
climate,0.21365376620200538,0.027487282954267545,64407,NA
non-climate,0.012007306187331868,3.321716801173881e-4,64407,NA
climate,0.3287576293113406,0.31179893501513156,64408,NA
non-climate,0.015100030032111258,0.021262908032434677,64408,NA
climate,0.27899626019945606,0.03438973254759747,64409,NA
non-climate,0.11740793291024479,0.0048682910244786945,64409,NA
climate,0.22087816036493318,0.14800318632665674,64410,NA
non-climate,0.08641084744131385,0.06168168963962595,64410,NA
climate,0.2178246724603209,0.13835947244081956,64411,NA
non-climate,0.07798492000413196,0.049934485518613556,64411,NA
climate,0.24022388172719708,0.15614860967571936,64412,NA
non-climate,0.055104531709872145,0.052057910772095574,64412,NA
climate,0.8166828326180258,0.3693467811158798,64528661,NA
non-climate,0.08540772532188842,0.023526824034334766,64528661,NA
climate,0.03449250874406721,0.03273757314659072,6494,NA
non-climate,0.007529304519551399,0.009247139209519563,6494,NA
climate,0.15875538595447083,0.14741908209616114,65134886,NA
non-climate,0.04493836739101224,0.04514577375767946,65134886,NA
climate,0.19627049108396516,0.17712593606664795,65134998,NA
non-climate,0.08084158680848076,0.060044958988579984,65134998,NA
climate,0.15823845002285122,0.15630771568341867,65135062,NA
non-climate,0.07430544227847226,0.07143923958708535,65135062,NA
climate,0.24566643054428328,0.17824564139786567,65349869,NA
non-climate,0.020106635197800145,0.020145746276440016,65349869,NA
climate,0.311515597103771,0.32792509155394567,65350111,NA
non-climate,0.036552037850257964,0.038810403881913,65350111,NA
climate,0.3628541559863107,0.49443219763623514,65362908,NA
non-climate,0.011331273467917366,0.018644631648954593,65362908,NA
climate,0.12994494317901217,0.1043032364093306,65362977,NA
non-climate,0.027465896432706503,0.0526974110920275,65362977,NA
climate,0.16971891448555154,0.07859150910912593,65363069,NA
non-climate,0.04634495945258479,0.03567271993285177,65363069,NA
climate,0.08031118290828258,0.03666114542021636,65363156,NA
non-climate,0.025279479874640718,0.012098050823469255,65363156,NA
climate,0.14322725334845537,0.150398744721825,65363244,NA
non-climate,0.048596431442809826,0.031134901599715707,65363244,NA
climate,0.15263998413948138,0.15475583510152147,65363316,NA
non-climate,0.08601540383546585,0.0974265737901616,65363316,NA
climate,0.15375745773024482,0.12326770487869673,65363378,NA
non-climate,0.050064413707998044,0.02729859200795263,65363378,NA
climate,0.16233427199456352,0.16430627190072994,65363417,NA
non-climate,0.07028916738205257,0.06242267033219887,65363417,NA
climate,0.1544794634114965,0.1754142194524053,65363473,NA
non-climate,0.11553393700731127,0.17640839473703018,65363473,NA
climate,0.1490186121034774,0.10062414726316357,65363543,NA
non-climate,0.0667782861784823,0.0351758253594959,65363543,NA
climate,0.1351857003254448,0.09847896066804972,65363628,NA
non-climate,0.06059611199665764,0.04401675571211525,65363628,NA
climate,0.18520327799063432,0.05135078756917837,65363696,NA
non-climate,0.19176862494678584,0.048397190293742016,65363696,NA
climate,0.175271696135772,0.23917389025998176,65363711,NA
non-climate,0.06162229960444911,0.07309618310287705,65363711,NA
climate,0.2434131455399061,0.20318153364632238,65363860,NA
non-climate,0.26292097026604067,0.18222143974960878,65363860,NA
climate,0.17896761331276026,0.14964998920628225,65363869,NA
non-climate,0.047385536635334354,0.026231695561963454,65363869,NA
climate,0.13039364493220748,0.08792172092986239,65364120,NA
non-climate,0.06702179016816152,0.045312209020079104,65364120,NA
climate,0.20060015133980236,0.016888097569660823,65364143,NA
non-climate,0.0499453396243212,0.009149247752158817,65364143,NA
climate,0.21225181408308053,0.22358051139957583,65364147,NA
non-climate,0.017442290640322947,0.01071124283825898,65364147,NA
climate,0.1585862251856342,0.1567121941552916,65364201,NA
non-climate,0.024963992213272407,0.021470024595801232,65364201,NA
climate,0.15300906630374414,0.08782134664096283,65364515,NA
non-climate,0.0629190522983783,0.02284320032934952,65364515,NA
climate,0.15382279589545733,0.08736222180256455,65364553,NA
non-climate,0.06499368883729666,0.03185247335527641,65364553,NA
climate,0.17013181137947003,0.06078435013694901,65364594,NA
non-climate,0.05145427187900553,0.027026158841671227,65364594,NA
climate,0.36239223356900657,0.39224304173362956,65364789,NA
non-climate,0.02905755826600888,0.024982830380939815,65364789,NA
climate,0.16177270311258068,0.18549448986849032,65364798,NA
non-climate,0.0564961274343185,0.060981920740093974,65364798,NA
climate,0.1592383206541394,0.1278208857786507,65364818,NA
non-climate,0.06919700246528317,0.04870465189467169,65364818,NA
climate,0.1891635445940244,0.09877930276806968,65364895,NA
non-climate,0.05139078583881985,0.013016463526283526,65364895,NA
climate,0.15223240027754514,0.09289642189988685,65364931,NA
non-climate,0.06526291400384229,0.031106341222398522,65364931,NA
climate,0.15542739482162365,0.08408093294523379,65365012,NA
non-climate,0.06230809360453299,0.026995169343538152,65365012,NA
climate,0.13711266649095177,0.09018577557243897,65365054,NA
non-climate,0.05974909432027309,0.02403920730904278,65365054,NA
climate,0.15677074735626767,0.1412325325897191,65365090,NA
non-climate,0.03756420264553012,0.02083693754519414,65365090,NA
climate,0.15763429824646497,0.10494275111956382,65365100,NA
non-climate,0.06006472260143834,0.03310797181227587,65365100,NA
climate,0.1651749132136246,0.18408705752314986,65365107,NA
non-climate,0.07922706305521866,0.06989294573935227,65365107,NA
climate,0.2579870594244849,0.02012242465520177,65365349,NA
non-climate,0.10767835859015835,0.007863783415630852,65365349,NA
climate,0.15777118927396214,0.13195794970216762,65365681,NA
non-climate,0.07337317633642153,0.05441899729409648,65365681,NA
climate,0.1389425772696576,0.1176147840678868,65365759,NA
non-climate,0.07454106837111264,0.060332499982946444,65365759,NA
climate,0.22143359818388197,0.016800227014755958,65365798,NA
non-climate,0.06362542565266743,0.003051078320090806,65365798,NA
climate,0.14691795867593072,0.05109392275251069,65365838,NA
non-climate,0.039455826936496866,0.004033095664310204,65365838,NA
climate,0.1618498053597849,0.041084780924133826,65365899,NA
non-climate,0.04085114479546628,0.014739763602553134,65365899,NA
climate,0.19954594954994997,0.04403344816090677,65365975,NA
non-climate,0.08892432492499167,0.005393599288809868,65365975,NA
climate,0.14114898978200965,0.029504561527630965,65366061,NA
non-climate,0.04254265965346708,0.017422892004306745,65366061,NA
climate,0.2221375020534649,0.14407624558524762,65366073,NA
non-climate,0.09659569001915685,0.06502306081289387,65366073,NA
climate,0.15963955550569356,0.12650308772903773,65366280,NA
non-climate,0.04871566158165547,0.02853311563224651,65366280,NA
climate,0.5321128739166899,0.38446435560525577,65366377,NA
non-climate,0.12542461094026652,0.09165045196160655,65366377,NA
climate,0.48659850924528075,0.4103849631647201,65366455,NA
non-climate,0.08577130592793766,0.04283990350693938,65366455,NA
climate,0.1365002937912124,0.028844323300907488,65366458,NA
non-climate,0.07250163217340211,0.0067974799242671545,65366458,NA
climate,0.1665835358647621,0.13239922027540849,65366672,NA
non-climate,0.08074969042236153,0.04963540232247456,65366672,NA
climate,0.16049442880521528,0.1137745408688976,65367054,NA
non-climate,0.06968971189397052,0.030815307063918055,65367054,NA
climate,0.14520029357859207,0.1096571305603463,65367059,NA
non-climate,0.07387117368022181,0.03391527804200544,65367059,NA
climate,0.8180322661039372,1.0062430532263775,65367195,NA
non-climate,0.019068343907801814,0.025175995024875622,65367195,NA
climate,0.21539419670327392,0.2577595774248636,65367204,NA
non-climate,0.08664155388020651,0.10483675092028417,65367204,NA
climate,0.15851320492066098,0.08600941588657142,65367300,NA
non-climate,0.030941213272959046,0.013127661903979853,65367300,NA
climate,0.15314937984254193,0.1504943782574487,65367303,NA
non-climate,0.06762952511264017,0.07620878223775741,65367303,NA
climate,0.19347989188059078,0.02547197706195959,65367318,NA
non-climate,0.058280348849364574,0.019873960246703404,65367318,NA
climate,0.12605402034267313,0.08186053816235585,65367328,NA
non-climate,0.054907754935422784,0.02563713161505403,65367328,NA
climate,0.1734143768095348,0.05338193395975061,65367364,NA
non-climate,0.04539457183964192,0.00620597168688609,65367364,NA
climate,0.33501074157050775,0.3004630135313749,65367453,NA
non-climate,0.043155164093599443,0.03397939575879966,65367453,NA
climate,0.18842842788825231,0.12322910690253942,65367461,NA
non-climate,0.08609591118188545,0.07823034839623844,65367461,NA
climate,0.1594069564353393,0.157412716828064,65367566,NA
non-climate,0.05224281239676353,0.03807496340966315,65367566,NA
climate,0.15055695239158204,0.102350998303241,65367574,NA
non-climate,0.05694072935782311,0.025573693053565678,65367574,NA
climate,0.3286120097621885,0.027714115443555253,65367581,NA
non-climate,0.05656694477552642,0.004286735910097054,65367581,NA
climate,0.19361448349843602,0.18545857657433207,65367590,NA
non-climate,0.054033409783732556,0.041658954197798324,65367590,NA
climate,0.16292926731617455,0.12194870825798036,65367594,NA
non-climate,0.0761379252362059,0.049120436321947514,65367594,NA
climate,0.23364755809099763,0.04130777793237791,65367655,NA
non-climate,0.03769305690830666,0.0032728537637400864,65367655,NA
climate,0.15953441880228703,0.1201085143937117,65367712,NA
non-climate,0.059765213471036444,0.040006522199652866,65367712,NA
climate,0.1485088768771622,0.10366886858021247,65367783,NA
non-climate,0.07483953308786279,0.0471893974143329,65367783,NA
climate,0.16632022815699013,0.125010357722963,65367935,NA
non-climate,0.16652999660030976,0.20425500698825216,65367935,NA
climate,0.15610294061728378,0.15846071726367184,65367942,NA
non-climate,0.056826870621194396,0.04880287069957929,65367942,NA
climate,0.16331325943491606,0.01978227540947444,65367996,NA
non-climate,0.05574755050644314,0.010500634202834612,65367996,NA
climate,0.12859362156535473,0.1086199536962257,65368085,NA
non-climate,0.06058949370950663,0.049544002943340694,65368085,NA
climate,0.23321415548019475,0.30652242450821077,65368088,NA
non-climate,0.022135721516173705,0.03038164467419807,65368088,NA
climate,0.1763115625,0.272864375,65368181,NA
non-climate,0.22463781249999998,0.34606281250000004,65368181,NA
climate,0.14267327350795875,0.13149701771405986,65368238,NA
non-climate,0.048481670619093815,0.046624546369156694,65368238,NA
climate,0.16946858087385122,0.1120558058615018,65368242,NA
non-climate,0.06717349187651654,0.0469245734696204,65368242,NA
climate,0.13054101516461067,0.08153080066001414,65368756,NA
non-climate,0.11218010266886672,0.07649185458736021,65368756,NA
climate,0.169836741391963,0.14565012851669243,65368759,NA
non-climate,0.01160032230585129,0.013108687875915934,65368759,NA
climate,0.15736594990024386,0.12086446464198626,65368802,NA
non-climate,0.05861418754156507,0.04505244956772334,65368802,NA
climate,0.1470221039750407,0.1319407032849116,65369161,NA
non-climate,0.05705724249695909,0.0486304097779313,65369161,NA
climate,0.15401707966876738,0.13873918157810688,65369241,NA
non-climate,0.055340950696819324,0.04809367915929859,65369241,NA
climate,0.1507083485912316,0.06878867678198984,65369305,NA
non-climate,0.06037194244986122,0.024088835464131996,65369305,NA
climate,0.14712385784840856,0.11674835424997371,65369313,NA
non-climate,0.008869896135841184,0.009457783587359438,65369313,NA
climate,0.18933770205247727,0.15228159912788514,65369760,NA
non-climate,0.04888325219908277,0.04837122114878581,65369760,NA
climate,0.3423876430356438,0.25755388589299544,65369844,NA
non-climate,0.08240450041650225,0.06997114443129174,65369844,NA
climate,0.24364143825678636,0.2260580631545625,65369867,NA
non-climate,0.1121183818292136,0.11645036536787401,65369867,NA
climate,0.17522115384615386,0.0996469104665826,65370029,NA
non-climate,0.2658170712484237,0.09430911097099622,65370029,NA
climate,0.14791368980101113,0.12184693617124709,65370051,NA
non-climate,0.05847098416839513,0.047399557622504536,65370051,NA
climate,0.0992370342738289,0.048808498372219206,65370087,NA
non-climate,0.07013962741906313,0.03068214188822572,65370087,NA
climate,0.23485907217355848,0.19246179581529935,65370218,NA
non-climate,0.09363912238210571,0.09070987614897495,65370218,NA
climate,0.12994344178658496,0.1109802444249354,65370289,NA
non-climate,0.05823625310072066,0.0484570244122209,65370289,NA
climate,0.1404005354096644,0.12044181600148632,65370433,NA
non-climate,0.06103733342341277,0.05066795480264158,65370433,NA
climate,0.4922479674796748,0.20863617886178862,65370481,NA
non-climate,0.4394581300813008,0.302550406504065,65370481,NA
climate,0.1400547168567473,0.029207231854439977,65370522,NA
non-climate,0.06567865383347617,0.006547366339244512,65370522,NA
climate,0.14486382828120975,0.10563329357512681,65370525,NA
non-climate,0.029923142983532106,0.019719829749788625,65370525,NA
climate,0.1535231156736138,0.12608288294880776,65370664,NA
non-climate,0.04663292877129526,0.032113561365544975,65370664,NA
climate,0.1735987925356751,0.06542590559824368,65370734,NA
non-climate,0.35814215148188805,0.13911690450054887,65370734,NA
climate,0.16433676676409092,0.18319269854358491,65370744,NA
non-climate,0.053605399916327214,0.05122063963150987,65370744,NA
climate,0.12999027151969103,0.07662409542200636,65370765,NA
non-climate,0.07582265151071839,0.037070354711607856,65370765,NA
climate,0.15011072882295237,0.020829673505917724,65371161,NA
non-climate,0.04676106308842827,0.009133706190360923,65371161,NA
climate,0.1477870097082541,0.08974162258227933,65371194,NA
non-climate,0.09188616345411209,0.042736437095662425,65371194,NA
climate,0.10452915572980696,0.06140884473535568,65371373,NA
non-climate,0.058489218194504436,0.039167790809715254,65371373,NA
climate,0.31956261355695315,0.2773296995108316,65371669,NA
non-climate,0.14649657582110412,0.11325800139762404,65371669,NA
climate,0.13952994207988664,0.1252306368131614,65371695,NA
non-climate,0.05681936164641003,0.047105088035491474,65371695,NA
climate,0.13795191689744218,0.13287408420093244,65371889,NA
non-climate,0.04664635842067749,0.0461336628457251,65371889,NA
climate,0.14109598152607272,0.134483183989263,65372036,NA
non-climate,0.11054879011565942,0.14021187778786562,65372036,NA
climate,0.15878390269558673,0.16085771717598002,65372127,NA
non-climate,0.06498003741508382,0.07816115413565802,65372127,NA
climate,0.19302163003979927,0.10278608755840112,65372227,NA
non-climate,0.07333271500259561,0.04020608409759474,65372227,NA
climate,0.1653192659886351,0.0947026674870607,65372290,NA
non-climate,0.1401888957255058,0.10297770458576133,65372290,NA
climate,0.1355978992475162,0.11587852425779442,65372435,NA
non-climate,0.06506740403658345,0.054643694336049924,65372435,NA
climate,0.13277425857333636,0.06928816321045514,65372543,NA
non-climate,0.10569699565768807,0.0496633574386239,65372543,NA
climate,0.16573505835264948,0.1637944136221729,65372675,NA
non-climate,0.07566384899457666,0.06606996595003818,65372675,NA
climate,0.1602512541502078,0.12713525901554218,65372732,NA
non-climate,0.07603366067306828,0.06171254891594494,65372732,NA
climate,0.16054464562171245,0.13444836426069032,65372876,NA
non-climate,0.08650245188318205,0.05912670742244698,65372876,NA
climate,0.15803024566637186,0.13943896059267344,65373278,NA
non-climate,0.049521898570608076,0.03466005510935588,65373278,NA
climate,0.17508918875935361,0.1356279349268118,65373532,NA
non-climate,0.05913099995369746,0.04702070730150805,65373532,NA
climate,0.14232804196107332,0.11494000173392864,65374054,NA
non-climate,0.11254826390394033,0.060573943387229615,65374054,NA
climate,0.22970962021958544,0.15258606192052526,65374110,NA
non-climate,0.09242461061529723,0.061540787063904916,65374110,NA
climate,0.15874481647347,0.09353472591639553,65374417,NA
non-climate,0.06368972140091299,0.025319239976247323,65374417,NA
climate,0.1561975613774922,0.060934585598945455,65374464,NA
non-climate,0.09645757126379964,0.048293458559894545,65374464,NA
climate,0.2929881656804734,0.0660045516613564,65374540,NA
non-climate,0.21753618570778335,0.047609922621756944,65374540,NA
climate,0.13586193724420192,0.14916063118327785,65374787,NA
non-climate,0.06706888827407245,0.09314929736021141,65374787,NA
climate,0.1818142857142857,0.022156250000000002,65374877,NA
non-climate,0.47800357142857147,0.040277678571428575,65374877,NA
climate,0.20237775237319086,0.1834650133562729,65374916,NA
non-climate,0.03492724981512504,0.044980765457810774,65374916,NA
climate,0.15297781361146373,0.028999931382303494,65374952,NA
non-climate,0.145052286684736,0.026266968584531283,65374952,NA
climate,0.1842174496960676,0.1597626027808848,65375137,NA
non-climate,0.03557609740266806,0.032579401737017157,65375137,NA
climate,0.18108954266519742,0.21880923334985322,65375205,NA
non-climate,0.13099661251409184,0.17055958084249037,65375205,NA
climate,0.1326740204462286,0.11358998470405247,65375397,NA
non-climate,0.058056577257443065,0.04797939242172928,65375397,NA
climate,0.161696188731305,0.1278159436428115,65375420,NA
non-climate,0.13083883977915706,0.16930685156183575,65375420,NA
climate,0.12540869383355588,0.10487511261442431,65375519,NA
non-climate,0.06631866262327257,0.05510301605559934,65375519,NA
climate,0.1407837831742398,0.11581587627354688,65375571,NA
non-climate,0.058999661703099365,0.0477763180892991,65375571,NA
climate,0.13019827759540215,0.10745638944021851,65375703,NA
non-climate,0.059593021195609976,0.047557539899785194,65375703,NA
climate,0.18154288982081587,0.02112314144109798,67968365,NA
non-climate,0.5864746473503621,0.03863896301944338,67968365,NA
climate,0.16343687165888537,0.15702157947396317,6814,NA
non-climate,0.05340363122762497,0.03887486787952722,6814,NA
climate,0.6225460917596979,0.5160140792592903,68527310,NA
non-climate,0.056334339327381196,0.030506341022667468,68527310,NA
climate,0.1819994644300156,0.24892031177542373,6909,NA
non-climate,0.07374718962053523,0.09196910966992655,6909,NA
climate,0.0731555651322769,0.07333985794115415,70679787,NA
non-climate,0.08043809147136995,0.06171797488411545,70679787,NA
climate,0.04888391760909668,0.057961551631591605,70680197,NA
non-climate,0.13271503137320229,0.1505416566408154,70680197,NA
climate,0.06809463254446844,0.0788409114677797,70680908,NA
non-climate,0.10299177173243818,0.08324576225889026,70680908,NA
climate,0.010385575326215896,0.0011451482799525504,70681387,NA
non-climate,0.03682996441281139,0.005342645314353499,70681387,NA
climate,0.06626508528924908,0.0872642176960418,70682232,NA
non-climate,0.07148982722164395,0.0877846518975327,70682232,NA
climate,0.062255254575902697,0.06169992263321288,70682503,NA
non-climate,0.08718496342215824,0.07565566295501953,70682503,NA
climate,0.03993942334571303,0.05878167565193083,70686656,NA
non-climate,0.048379964058943334,0.08520108541991135,70686656,NA
climate,0.1678579669970098,0.32698057877727177,70688138,NA
non-climate,0.09653188040527161,0.16229568115231918,70688138,NA
climate,0.011369853662698921,0.01832843053600125,70688333,NA
non-climate,0.05651547278751937,0.09674133566562851,70688333,NA
climate,0.10879025484690005,0.02917776227015654,71711344,NA
non-climate,0.01708878603872653,0.0032473730600170686,71711344,NA
climate,0.0988306987885427,0.07625658749259892,71711476,NA
non-climate,0.09461360747254838,0.06514733948149906,71711476,NA
climate,0.12277331671630196,0.06867247831153697,72050476,NA
non-climate,0.018371966852259485,0.02501116146575165,72050476,NA
climate,0.20965055695958618,0.11489398869034825,74491261,NA
non-climate,0.3662891570134416,0.1661121750451472,74491261,NA
climate,0.15763987495446935,0.17102857791670395,75150150,NA
non-climate,0.09330125463003319,0.10636642032503552,75150150,NA
climate,0.1498758742285002,0.19967598099322145,75153246,NA
non-climate,0.08633750110968301,0.12292070000248584,75153246,NA
climate,0.2260374110083111,0.3337140071088809,75153576,NA
non-climate,0.19873859965501017,0.3058871459934138,75153576,NA
climate,0.15195809062931626,0.17797065427208508,75153687,NA
non-climate,0.0721525536070118,0.08042066836809539,75153687,NA
climate,0.1632057399139298,0.23214139092849748,75153777,NA
non-climate,0.13877771892397642,0.24651959240730353,75153777,NA
climate,0.1382166481128164,0.16255339545069522,75153870,NA
non-climate,0.10515920164471836,0.11724002260094392,75153870,NA
climate,0.14432516415261756,0.1369220625061619,75154011,NA
non-climate,0.026076507936507936,0.029589352262644187,75154011,NA
climate,0.19364870563387787,0.23455927909377688,75154879,NA
non-climate,0.09494697906948475,0.12942251109735475,75154879,NA
climate,0.20593487700552696,0.3063757886463062,75155119,NA
non-climate,0.1973674379077118,0.29737343765129864,75155119,NA
climate,0.1988236435631604,0.12628651226620155,75155263,NA
non-climate,0.07057998617440703,0.059433027667349515,75155263,NA
climate,0.2034487464531959,0.2066485893635903,75155303,NA
non-climate,0.08250877294673534,0.0868077917441581,75155303,NA
climate,0.12568663241230507,0.16377906875133058,75155644,NA
non-climate,0.07023620554259108,0.09436348350553374,75155644,NA
climate,0.1944138821863222,0.2535972797101344,75155918,NA
non-climate,0.09079790242164679,0.10893006378084728,75155918,NA
climate,0.18946185391471557,0.24102084479448663,75156420,NA
non-climate,0.1307647497920157,0.16528690931676504,75156420,NA
climate,0.16432921954720353,0.19002634111014363,75156473,NA
non-climate,0.07862802759447103,0.09452673914321631,75156473,NA
climate,0.18255604795822047,0.264304825213676,75156647,NA
non-climate,0.22817505032069726,0.34039963873523305,75156647,NA
climate,0.1444702963806652,0.043461634702840896,7750,NA
non-climate,0.03192982007800785,0.010377705077884939,7750,NA
climate,0.1963106702472955,0.28180780667805955,7778,NA
non-climate,0.12974760568791696,0.1924442674585673,7778,NA
climate,0.2649818364187076,0.23768268593627873,7854,NA
non-climate,0.07844238862991537,0.07953425087620442,7854,NA
climate,0.20904751419796633,0.19508839792784513,7855,NA
non-climate,0.05274907543983411,0.06443269772048711,7855,NA
climate,0.1959893179736508,0.19045848806766302,7858,NA
non-climate,0.07721068595703032,0.08662493490378402,7858,NA
climate,0.2077606475213338,0.1454175291421261,7859,NA
non-climate,0.13820703161377618,0.07916774099483759,7859,NA
climate,0.20936018579533303,0.1793573134961549,7860,NA
non-climate,0.07349647482652322,0.06744312778080115,7860,NA
